FID,LSOA21CD,GlobalID,x,y
30018,E01019164,f57e49ed-c414-46ac-bed6-20f067f4fd98,319735.9733,472009.1198
30019,E01035480,61ee01e6-f89d-4724-96f2-1285f4b6708d,529142.0755,404867.808499999
30020,E01018120,c4fc463f-4aa1-42b4-afb5-d31a63eb3ee2,519444.6355,267601.3902
30021,E01027372,7b7765ea-f1ae-450f-8ca6-5663b56bbcbd,424420.1856,605231.0985
30022,E01013855,6f5095d7-1935-4b5a-b376-d8507b8bfd17,455510.5836,344680.8993
30023,E01015654,56a68ba3-6b16-4377-ba38-dbbc6108c21c,519179.5846,300247.2675
30024,E01030189,988a5554-cd37-493a-862e-19a42525fbad,644207.1908,262807.836100001
30025,E01026461,99052f9d-0ad0-4fad-bfc4-4864366b0e40,601569.5555,316389.2314
30026,E01026348,8c8298ea-7d09-4b95-84fc-920e1ca370b4,503189.2833,308125.4175
30027,E01034498,1bdb7768-f184-450c-b741-bff94dc497d5,426655.9235,540813.769099999
30028,E01013231,978dbac6-5f1c-4293-9d93-275b0ec31481,525445.9784,409440.0693
30029,E01013017,5c4d799a-1779-4a54-b89b-d334ef8aa791,474729.9279,428403.276699999
30030,E01019091,77bc362e-44c2-4db8-8210-9dc68a280da0,307766.342,527237.7994
30031,E01015999,92d6cff3-f90d-4ac4-8399-b0cf6c0ae8c7,569207.9441,183979.5529
30032,E01020887,9e09857d-d4fb-4223-a8b7-b7d8fbe8cdcb,416069.2801,533566.697699999
30033,E01012241,6be0c52e-be36-48c7-a982-4e866e76e83e,446316.5146,516446.853
30034,E01008870,d664b45b-633a-4e2f-9c65-bb27eb04cc12,429301.5352,555136.3014
30035,E01021800,5fc9dac8-7ea1-42bc-b95c-d011b7d7586c,551027.3079,197790.4068
30036,E01027773,e9b83017-00e0-4796-bb43-bfd243d250b4,399473.4112,498403.694800001
30037,E01028366,4a9c9861-59a5-4f70-b079-801a5cb723d2,465142.9751,334782.8335
30038,E01026326,90b35635-7ffb-4608-84ef-072bc836d3f2,492362.3159,336560.635
30039,E01008411,d89c7a35-3c1c-4993-84b4-207e027cc74d,425912.328,565348.2765
30040,E01023963,6fc31c05-ad50-4e87-a636-d90d877ad212,523165.2182,205580.148600001
30041,E01019363,0cd2a147-65a7-482b-99b4-d2cb5c7b8e30,351318.8512,492322.630799999
30042,E01027845,de972520-aaad-4822-8158-c70a93d91415,502853.2168,490011.516100001
30043,E01019384,2d541ca3-27d0-4fa5-a363-94605cd1ebc0,366326.9888,491547.1361
30044,E01034447,271fb0db-8cad-4f5c-b7ce-63815bd5a8de,480103.2597,244093.814200001
30045,E01026552,8a7aef63-ed17-484d-a742-e0d385c2cc07,624493.0409,315020.7015
30046,E01026727,bf26a6e2-b71f-4179-ba1b-4c52437b3945,564778.988,304489.6746
30047,E01026116,3a37816a-637f-41c1-b654-fc50ef12ce06,556786.3541,364583.0821
30048,E01018298,b47ea06e-412b-4e66-b08f-375d6c4947c0,549991.5057,266198.025599999
30049,E01033443,20e4adf0-1a84-40dc-8e5c-dc55386a5e78,632010.9523,248166.534399999
30050,E01029975,5a69d27f-bbdc-465c-9d35-3c30a002dd90,615133.6978,246826.3848
30051,E01021697,9b6dab7b-3d2c-4fc8-8fc4-eb7e19544c72,602062.209,225822.494100001
30052,E01012171,d8fdd48d-4f7e-411a-afd1-8c82d7878dad,455680.0075,519080.850299999
30053,E01022038,26841d10-afae-4632-b257-a790afe91d69,616660.7327,214625.455700001
30054,E01020725,56facbdc-49f1-4d9d-9cd4-55f63e126a88,432928.1166,544138.4748
30055,E01017379,a78a46e6-852e-43c5-b321-41c124741ccb,493880.5888,236481.5898
30056,E01017438,a5d90270-2420-45e5-8d06-27b89ad27d78,514886.8343,239052.1829
30057,E01017950,f8141ce9-74a9-4b87-80e4-1c74c72b303a,544663.4692,259431.6426
30058,E01023335,035c4b94-1da4-4cae-88b0-58cf405cab24,536387.1917,201199.1667
30059,E01030265,3f1e19f1-ef2e-43d3-b8f8-6532c4ff3fec,654267.6386,293096.041099999
30060,E01021320,8486c17a-3269-4b2f-9556-d9558df6c320,571808.9037,188699.104499999
30061,E01025580,1c3e6c7b-0b8a-4463-99e1-4ed42ac17931,332176.3083,445841.776699999
30062,E01025009,ec2e58c1-d441-4a17-964f-7dd315acaa69,342131.1508,432345.855
30063,E01032560,6224ff4c-d82e-4581-b610-fa9565abea1d,459497.2833,523560.635299999
30064,E01021627,436ac73b-732f-4e98-89e5-e0bbf42c527c,571563.8684,207306.4652
30065,E01034569,f74c98ca-7f22-4cfe-b2da-c7416cdcfb1c,564145.8848,264007.188899999
30066,E01008488,d659e4fe-6fbd-43f0-81f1-f128d13f2a1c,432857.9495,569875.9606
30067,E01024994,ad1bbdc8-cb2c-47d3-b9ed-3a77c44648e9,333108.507,427990.6406
30068,E01021635,27525ea3-a972-4b2f-bdac-e80b68fb051f,566807.8685,206106.109099999
30069,E01027615,05577632-75cb-4bfe-838a-17c72af8e1bc,436376.972,492500.140900001
30070,E01034765,fbe43ca3-640c-4562-9340-4207a3281958,626100.8264,312090.0645
30071,E01026311,10eb951c-9bac-45b6-adc2-6a45ec4f1086,490435.6092,335318.4278
30072,E01027461,3a25d46c-c483-4d0e-859d-77d93be11d74,420737.6291,585098.6206
30073,E01033471,da20bcd7-ec2c-4c3c-95eb-d0ba8c1aeeb3,455311.0285,519935.270300001
30074,E01021473,3373ffe2-5fd2-49ef-ab6d-abc851ad9cc4,559070.7574,191575.8331
30075,E01012673,ff841255-af0d-435f-873f-d22ea78c0cf2,331079.3174,435425.5469
30076,E01008666,9f226ed5-eba2-4761-815d-d2aff88e63d0,436086.2079,566016.6697
30077,E01013144,18cf0db3-0e49-41df-8b7c-34bb9ae6974a,524287.1919,409990.650599999
30078,E01026662,28f27fad-b7b4-4da3-8a0e-8e80bb003274,564300.8141,319581.3802
30079,E01020780,aa1b83bf-b894-407f-a4ad-5d1134a683b3,442392.0724,540849.288899999
30080,E01026407,0e6a2606-c260-4b40-a50b-fa43d3b66c58,485311.3815,394798.579399999
30081,E01019358,a9f67148-b12a-452a-b84c-44003cb3d8c4,352845.7114,492662.0812
30082,E01033836,985b8239-dedd-4e7b-9dc9-483b55f78e77,502305.0386,222148.2631
30083,E01018006,062b3ab9-52e9-4234-9bad-3b25cd7a041b,545822.491,260402.1317
30084,E01013906,7ad20518-90b7-4e5a-8fc3-bdeea5935f8e,455689.8601,334031.4125
30085,E01034571,4eba9de2-5228-4ca9-a1ba-05f4375503aa,629361.5648,272277.727
30086,E01027552,b3cbba99-3f7d-4468-8f46-d24b8acc54a4,429613.366,584112.0053
30087,E01008263,5fffa1f1-a71b-4a85-b75d-dc33836fd5ef,420442.5439,561614.758300001
30088,E01023428,ce99509a-8ece-49a2-8e3b-a0e196358ad0,503372.9458,208004.486300001
30089,E01029961,cd3d5a57-2862-455b-9b18-10ef608e044f,617923.4227,244318.078400001
30090,E01019331,c8da66f8-6423-4da9-9945-fd1d90d9e5bf,351098.2728,531088.5595
30091,E01012246,870107d3-cb12-4f57-be78-84d15b31beb4,446455.3621,525880.521199999
30092,E01021833,283ef198-68d1-4a83-a68c-5f3565bd0108,543846.9392,208658.180299999
30093,E01021455,bd545c2b-a080-4d60-96e9-03dd7b23b02e,561562.7142,194478.660399999
30094,E01023776,6176e0e2-a4a4-4fd5-b75d-7f6b0e2966c8,523147.2814,224915.9726
30095,E01012204,9c459f89-18da-4d01-816a-97974ff6cb3e,442688.317,520129.165899999
30096,E01023358,88bb8d0c-ebbd-4312-8833-716bb695dfab,507307.7244,206086.6173
30097,E01018032,d3b020af-fb07-4652-b8dd-da2b0aeff89c,553567.0969,280881.034399999
30098,E01013377,b13a328a-f46d-42d5-91d0-4911cce09dd6,459609.6293,458438.062100001
30099,E01027684,0899e384-d7b9-46b0-b148-e8bd58830e4a,448176.7886,450497.980599999
30100,E01021276,af4fd6da-f29e-43e9-a423-7dd58f40fecf,567107.7283,188660.4812
30101,E01020863,4dc41fba-ba64-478e-80ef-d26524a9ba75,405107.671,513072.3069
30102,E01023466,2e97a548-932a-40bb-ba9e-7c710f8885f7,536225.7144,229439.3487
30103,E01013338,70b33de7-6e6a-455a-ba81-99388c049e94,457492.4514,452579.5803
30104,E01021262,f81248b7-aefb-40c9-962a-4c4652d05eff,569499.153,190495.781199999
30105,E01026446,94ebc423-fb5f-49fe-8634-09f30649d525,587982.173,309369.4739
30106,E01027630,5ee712d6-7ebd-44a7-ba11-8f4e9eaaba90,442950.6997,482300.5101
30107,E01027873,ea3ec059-481b-4c89-8bb0-dc835527fcc0,501969.4916,488092.008099999
30108,E01015708,f8f2fa17-783f-41b8-b5f0-23bbbb7a05b9,507834.8625,226334.720000001
30109,E01034437,0790c4ca-d89a-4c82-bea0-8fa8eb88a5b3,523524.1841,272130.351299999
30110,E01023942,3ff292ca-2bb2-4219-8c41-7cb68ed219cf,524737.3156,211038.0787
30111,E01015989,d6ae0b7c-d3b8-48ae-bb8c-76bd4bd86648,568370.7803,182508.4356
30112,E01023840,3a205fd1-480f-4642-a8df-48d50d837120,509984.0429,192233.7158
30113,E01021738,5612aa4d-f0f2-4fee-9e5b-08b89803601e,603866.3573,221658.1884
30114,E01026894,f9a2a9ae-75a6-4edf-ad2f-1f7d56073608,628622.4276,288112.586300001
30115,E01008679,9acf34f7-73f9-4516-b77e-9487ee917ac3,436614.2394,565217.600400001
30116,E01019136,1f2a6b94-d886-4dee-b790-234fe0ff8ea4,325878.7279,548754.212200001
30117,E01017952,68fa6e20-3991-49bb-b7ef-3c31316314f2,544907.5694,260887.042099999
30118,E01015832,4c54de33-83c0-419a-8703-82dd6bb46384,586209.7184,186104.723099999
30119,E01027446,f1524743-7873-41e9-a181-24ef202f0eb5,428078.8285,592265.340299999
30120,E01023333,d76d4eee-2b3f-4aef-95d0-8858c34ffe48,536074.8199,201499.037900001
30121,E01026458,40200fda-7bfa-4aa5-978b-74a3254be3e4,582281.784,308055.521400001
30122,E01018067,7006d412-758a-4a8a-b994-5b437967d663,546977.7295,306504.3731
30123,E01023785,e4626fcc-71cd-4b07-8e66-ef03c708a911,525577.6952,221611.9
30124,E01012684,8e243436-18dc-4aba-85db-fc276d8ba09c,331345.0918,437489.498
30125,E01020788,b7214b6c-9274-426a-8d5d-741411ebc273,437769.5525,539007.2261
30126,E01019159,6fb116fc-a9f0-44fc-b09f-3a18be503475,319534.1482,470075.369999999
30127,E01013076,86b6231b-4de8-4f0f-9d7f-b0c06d351f0d,477521.4112,422231.565199999
30128,E01026141,05a4dc17-bc22-4e49-b8b8-dfc7a6cdaae5,496032.2791,367817.776699999
30129,E01021691,0f4c84e9-db19-4331-8402-610b574b598b,596539.7292,224101.2634
30130,E01035473,294320c6-511c-4534-87c3-c9f38765d3aa,527963.7726,409848.9714
30131,E01026840,b4f9ea8f-6093-46a3-9e83-1217e8083fd6,621628.4176,308897.3166
30132,E01015699,6f7e4ea6-4dbf-42db-b287-99fbb659a1b1,508611.2798,221938.846100001
30133,E01008832,2f56ff93-1d0e-4e43-bf8a-2e6228541221,438423.9315,556320.697699999
30134,E01013029,5b9e90c7-1fa6-4711-8e94-61ebbdc3b2b0,524334.4565,438534.811699999
30135,E01027571,ea111180-942e-44cd-8fa9-115cfe78ac35,381178.6172,464124.0867
30136,E01008534,a9f23e02-0dde-4d10-8a42-2d897f473b0d,428629.7819,567345.7883
30137,E01011970,40092550-5e72-4808-a288-a45e8e5556f9,448156.4393,535911.583799999
30138,E01026265,cc7e0b69-900b-49f4-8333-9f2f357b539e,523607.2345,320816.173900001
30139,E01019280,d182e615-8dc9-4d35-bc14-0cd270410eb1,297487.2389,518206.6184
30140,E01008439,d85a38d6-b699-4092-97ff-220261f7d952,423609.8294,563991.379799999
30141,E01021786,057af173-39be-4ef4-b313-dbca9e470349,543132.5859,197121.550899999
30142,E01020750,8442a157-0e5f-4315-9695-9c47f08916df,440760.9538,548660.711300001
30143,E01016773,5103b4e3-d636-44dc-9815-0a86644d15f2,486657.7584,240397.939200001
30144,E01018176,490b2dec-5c0a-490d-b7da-e7a80f5e2e6e,517504.1226,260785.4847
30145,E01017991,c6d6862b-b117-4c07-a285-d8ac24f7fa2c,546060.9219,258261.02
30146,E01035577,20ce7b87-d833-4db4-b12b-eb0e4249eb6e,511194.1129,196649.7972
30147,E01013405,9ef44350-2ba3-4aae-b34f-f0415c0b2001,461465.9497,454554.4057
30148,E01021858,0990d371-9c50-4142-a5f3-9bb731adb594,545334.1492,207767.314200001
30149,E01012665,8073150a-7c79-42df-b864-20c4c232e592,332267.6466,441994.387700001
30150,E01008802,9e676f29-7378-46ec-a1fd-85fd875a8556,437863.9449,553226.6952
30151,E01026038,364169a9-cc8f-4600-83ff-7f9b0d84f61b,532118.2348,345357.0339
30152,E01023340,d8e53f73-54c0-4c5f-bef2-8e42cceb5f4d,536767.3103,206009.808700001
30153,E01035502,56b36ed8-e3e8-4775-b852-602f16c56d92,455790.8262,339996.9158
30154,E01013883,3e2e78c3-4adb-4509-945a-34154bb31d2f,452781.302,345481.252800001
30155,E01013900,07833d82-cdc9-48fd-b9b4-d41a0a067471,455918.0511,334529.385600001
30156,E01020655,318d34f9-7b1b-4f62-a25b-6b31270cc179,411930.4808,556283.464
30157,E01008530,b55310ed-2780-49c1-b68a-527e6db2ca1e,434670.1736,568590.657199999
30158,E01013852,bc6bfa8d-d1f4-4760-801d-4b6affd0b5da,456835.6959,345764.717499999
30159,E01023865,0e20723e-eb53-493f-a50d-df2c08505a6b,510167.0576,195197.93
30160,E01027529,0ae8085d-9924-4d0a-94a7-19948e740c17,427200.4865,587588.315099999
30161,E01026572,d843b683-5207-4e35-a824-084e40afad10,625820.1525,309160.789100001
30162,E01018108,f764cb14-9b5c-4e1f-86a5-2338b9190fee,546170.9424,311049.0986
30163,E01026901,81d4266e-3a89-4620-bff1-d6e28e63081f,624692.8994,283865.6161
30164,E01008703,3ab21fe4-1543-4dae-ac0d-5a902988b272,439962.8251,557139.318
30165,E01012345,667b1174-78c6-4070-8f54-706f33dc33de,435595.1083,513101.795499999
30166,E01028390,31f71b85-1840-4101-84c7-e9c3ff332c9e,454847.5836,325778.4103
30167,E01033410,885c0aec-49d4-4eda-8041-536164186857,455192.5356,339091.0634
30168,E01021366,982bf0f4-3173-4816-b6b8-055f1fa13bb3,575225.4156,222616.1668
30169,E01012067,06544827-7921-49e1-8ded-0de31f9702bf,451543.3326,515287.865700001
30170,E01021996,a2d22448-db0b-49bc-b7ec-447aa26c28ac,623519.0394,221142.9694
30171,E01013411,44d7513b-df2b-4909-b06c-f41e18fe8cd6,461535.2391,455002.1215
30172,E01013142,2c5395e7-d362-4a15-bfdc-c5e3b358136c,527948.9883,409360.382999999
30173,E01021564,caf7272a-a7fd-4dfb-84e7-7c0e1b01e79f,572425.5207,205587.767000001
30174,E01008172,224ba35b-eb92-4c11-bd9e-9eee94e7ea2c,427947.0741,554416.694399999
30175,E01019343,07ff8674-9e51-4dea-8d58-2441f3d01fcb,348586.3664,479768.126599999
30176,E01013001,96b492af-0cea-4df9-a6eb-ea853e5ea7a5,473743.3565,423731.713199999
30177,E01012681,83bd8691-15c9-4c28-b00e-ad906fc2bc31,330786.7491,436889.068399999
30178,E01015868,b9c1263c-8d8a-4e05-9eef-4d68dd5e48d8,586834.4492,188076.6482
30179,E01030151,09636724-c074-4344-93f7-4165451c6265,567263.3709,248959.309699999
30180,E01027608,3fe833ee-f728-48d8-9c79-8ddf0e692c4f,437307.0306,493855.011399999
30181,E01018304,250bde11-5544-4d05-baeb-a6cf33af9b7b,540438.8952,270512.395400001
30182,E01023876,77c38a8b-e43b-4c9a-874b-ef7629f7649e,511896.777,199307.321699999
30183,E01026700,9fe0064e-8c68-4e57-819e-0fd83243e590,562135.2347,319374.1819
30184,E01019315,64fcea6c-44fe-42cf-87c7-0f416713826b,346987.0055,545274.342
30185,E01017413,1725a2a1-4036-4bac-881b-89363700d85d,518752.7024,240238.586100001
30186,E01017428,2e411205-c456-4018-8ddf-4a6177f8c74f,522265.0446,249642.688300001
30187,E01018068,4c6bd537-8a17-4ff7-81fe-6057f76978d4,548104.9616,298245.091
30188,E01023322,6d3a3ed8-53c0-454f-9db2-33e7f1d63d37,536966.4457,209215.9285
30189,E01012714,bcf997c8-827c-44cf-83f1-6bb137391d42,333880.3038,434747.726500001
30190,E01027514,bc078ccf-1717-4ace-94d7-e3b9fef57b85,425893.9658,581595.6917
30191,E01026194,376930d0-f8bd-43b8-9867-71879f80d2c2,499023.9077,357659.615
30192,E01023762,1b346476-39b3-4024-897c-8a061a933600,525654.6749,224898.2552
30193,E01012666,7e7e53c9-ab70-4d31-9bcf-b6f675efb7e0,331097.0973,440094.4465
30194,E01013953,b4e38a2c-27e7-4e30-a83f-d60d3b2a5554,455439.719,339722.0219
30195,E01020675,1223508b-a219-44ca-8266-22cb5520bebe,419901.5895,552641.7466
30196,E01034465,7f616832-6f2e-44ff-b6bc-1face78d0a6a,482157.0966,235180.293500001
30197,E01026476,146563f6-0df4-46b9-a0bd-ce26e033e006,586012.814,282631.886600001
30198,E01026444,8d3daa9a-8da6-46cb-863b-a50caf928328,576754.099,301981.3824
30199,E01030018,4f905fc8-ad75-4c32-bb7b-6cd1935d039e,614609.7775,242714.4233
30200,E01023691,9ddc9750-756d-4ce5-8d55-947e8539b133,512033.6865,215427.645099999
30201,E01030262,cb524c3d-c7ea-416a-a86c-a4ee55343478,654078.6073,294173.009299999
30202,E01021762,6e5afe7d-01eb-4d2d-ad85-cfa2a282c706,545938.986,202496.6515
30203,E01023791,1a7bee8a-189f-49f6-8f78-f970f04ad825,525481.1921,223139.0403
30204,E01033447,94ed7115-13eb-4cdd-b13a-0004f17711a5,623466.5593,245733.772700001
30205,E01033719,5770f14f-c846-4411-9627-b29e0e9c7eda,601825.6863,224241.260199999
30206,E01029889,a5d33127-0cbf-4c1a-a8fd-a4722afa9e41,589194.4209,240598.673900001
30207,E01021430,cf9c2763-f575-4200-b04a-77c8b87181d2,576219.2613,238529.759500001
30208,E01021471,1d5163b3-10d9-4986-8605-93e1924f7cbb,559672.4672,199616.803400001
30209,E01027843,72dde2a2-5c45-4081-8d28-8c673d940684,501487.7094,489452.2457
30210,E01023621,ca0ead79-5c10-4e11-bfd7-f3462242eece,520243.6898,229266.5339
30211,E01023790,23e92918-b4bc-4ad3-9ae6-a3bef48762b2,525265.92,226700.8169
30212,E01019087,dc2a33cf-a4b5-45c5-8d28-21fec0feee4b,311466.3752,530176.3665
30213,E01026547,03843f23-75f7-4b37-ab2a-244fb9c04c0e,609878.0626,322830.2706
30214,E01026390,e88ed09c-a16f-4d38-8aee-6bfeca9e5495,510596.4955,388725.4537
30215,E01012893,620c30e9-1f3d-46bd-93b6-31c0bc5c9f1d,507521.4949,428332.1055
30216,E01019238,abb07682-9aaf-46c2-becb-0ab3db37a2c6,341019.7156,559076.164899999
30217,E01017951,4f1529b6-92fb-4ca4-bdd0-1d50bb7f29f6,544442.2551,260859.220699999
30218,E01032794,a5b2ca24-88b8-42d8-b88a-96dd077db5e1,545258.5446,256344.073899999
30219,E01033445,5d5ce22f-b957-4f47-b786-0ba7bafaa558,633863.3949,253255.593800001
30220,E01008631,ff4b2c6a-8449-48a5-8a70-4c646fcb6b5f,433627.6659,563021.7831
30221,E01026223,693f06a9-dcc8-4f16-898f-a80ae5b6aceb,507512.5414,351079.585999999
30222,E01011991,b1c7ba90-86b7-4061-a30b-22938590cfa4,452855.6742,533797.560699999
30223,E01013834,1cd560bb-210e-48a6-bf8e-0807a144fa7e,454953.9009,344288.3913
30224,E01018019,ea218d31-4f09-465b-9170-78c60b4433f1,564595.3558,262519.512399999
30225,E01012249,84ec9ead-0123-44a6-a1c8-05c94ffc165a,442432.1077,521847.921700001
30226,E01013053,64faf927-64bc-49e6-965c-3d3ab40495b1,479692.0664,449437.897399999
30227,E01015623,06d72cd0-55a9-4273-9bea-2da07d20a909,518876.1701,296879.225199999
30228,E01015777,c83af558-5f2a-41ed-a6f4-8d819ec68ace,510148.4767,222777.4202
30229,E01026717,300b8a6b-d18a-472a-a442-a12449bc1a3d,557374.6163,303392.5855
30230,E01008567,cc0e1c12-2fad-479e-a8c4-db45525e732b,431782.3841,571549.023499999
30231,E01027638,480c1190-3c49-443f-87d9-0d162cdf207c,430469.6727,457332.534700001
30232,E01020627,e1acd7e5-e3f3-4482-a7f1-922d00e27bad,409381.1211,552217.7311
30233,E01033182,05a66514-fe60-4826-86a0-22fb5000ec69,518313.4877,297212.5414
30234,E01029877,32fa2cad-128b-4697-860b-45b149480c23,608703.6236,242993.318399999
30235,E01012190,7fd2763d-cac2-486f-b6e3-1ab9c52ee042,441012.886,519364.564999999
30236,E01026712,aa9a1d52-d573-48a6-bf1f-5ed11b76caf7,554608.7015,320187.721000001
30237,E01027370,b13a98ab-528c-4641-b20f-1601faa51462,418210.4067,601320.686100001
30238,E01023497,9095a9b0-2a77-46e4-8854-c190c1c7937a,542659.3802,218579.355699999
30239,E01008630,2761b068-b29b-4c81-b9ea-93f86495d3aa,433558.7125,562038.9189
30240,E01026391,cedcc5a1-44cd-4786-9827-4d251ac94dbc,512923.2228,389036.435799999
30241,E01017409,c3473122-44f7-4ae8-8d8f-b33cb651dfc6,503754.4087,230775.917300001
30242,E01012058,d0ac4b83-8f61-4cca-9b5e-3f66af7d2467,451295.1188,519712.9726
30243,E01012917,3af6e434-4c92-4850-bb64-95df82593331,507186.3316,432584.722899999
30244,E01026530,ab824b27-7e70-4b7a-9e20-5f988e5225d9,621655.5251,311994.395199999
30245,E01035612,429289ba-2292-4fb4-b679-326ddd44e09e,425385.2347,562624.431500001
30246,E01018235,b3ef6b89-79a6-4ac4-ace5-b730b3149078,544739.1712,267408.664799999
30247,E01012960,7266851f-068c-4484-93ee-8297c2fa7065,504834.0899,432652.038699999
30248,E01035580,0d786a71-958b-45fe-9c1c-7232a3d23e44,509711.5101,195895.8686
30249,E01021931,472a021f-17c8-4c21-8a00-50be60fa9cdd,586955.1574,192106.0044
30250,E01034690,3055801a-0f32-4b65-b05a-cb9a78b6a7f9,493140.816,369206.737500001
30251,E01026839,eb2c2727-ee67-4220-94d9-11c098722dda,621700.5731,307963.013
30252,E01008779,31a5e6ae-323d-434a-a82d-3d702c8053f2,440521.3161,554579.1822
30253,E01012218,04a2de96-1ee2-45d9-9017-a950a81bdeb5,443270.7567,518379.9486
30254,E01021862,eab85823-93f0-4812-b6f4-5afd46e93bb4,544411.0675,207523.6074
30255,E01028116,c193be99-2893-42b9-aa4f-d6bba13c2e6b,448192.024,345898.218699999
30256,E01008505,2109f578-d06a-4357-adb7-c44caf631ae7,427972.9747,570764.774800001
30257,E01008827,a2e58d8a-cf63-4334-9a5e-e062ffecd143,437212.6684,554655.273499999
30258,E01018039,af3831ff-7796-4afc-a0d3-327848d4976c,550289.2585,278943.981899999
30259,E01026023,19ba9a8c-a35d-438c-a1ee-85b2934255ed,542846.2662,351321.161800001
30260,E01019388,a93dc2cf-d168-4afa-a92e-a076c4d5263b,328974.6246,477277.6073
30261,E01012247,5b42a0e2-d242-4e48-a337-197e772bc5aa,442753.7107,521361.3344
30262,E01012139,d72d994c-0972-45ed-9189-b3d8f7c27249,461834.8258,520727.5085
30263,E01034959,3b2d9874-4eab-47d7-9129-2616667189dd,442226.3109,480881.1997
30264,E01015804,e81f1a49-bd3a-4174-9789-f16abc5bc682,505375.1524,225265.265699999
30265,E01026543,b5881f70-8cb2-449c-96a1-ba38622d4b87,623432.201,311805.624
30266,E01021976,0af0a461-f842-402c-bb11-f842fd5346ca,616297.1868,216648.505899999
30267,E01012961,59c2bcd9-f16d-4af6-ad24-737f138a1cf0,503566.834,432252.194499999
30268,E01012157,c03f0229-0471-4de3-b198-5116d0ec8c5b,463656.1572,522498.5711
30269,E01025351,ddcfb162-5547-464e-96e1-1f554728c88e,372561.2769,436948.176899999
30270,E01015678,17393986-aa90-4da4-89a5-563c31b84c75,516986.4518,304277.5063
30271,E01012225,2ae85483-3133-47cb-8a8a-b509cd26ea68,441392.9996,518275.350400001
30272,E01011961,91c2d98e-d16b-4784-8acb-1614f508ef42,449372.1594,529244.2641
30273,E01012201,271b4a9c-4006-42aa-81cb-d93858fc618c,441325.0395,514236.2599
30274,E01016729,dbb4a5c1-f78c-4241-9bdf-88c2bad60c9c,485936.9618,238383.839400001
30275,E01034419,2e28d723-db8a-471d-8306-7856b4980883,505213.8744,249799.8873
30276,E01032594,8a198bfe-94c1-4e87-bf3c-68fcee69c333,453735.185,515353.684599999
30277,E01008400,2a0afe3f-91a4-4a64-ae7e-a504c4e92888,415604.2274,566324.3849
30278,E01035143,d4303828-5136-4248-a677-2f63faaf7192,626633.2788,302955.4067
30279,E01008525,10e8fed1-0b36-4fea-9247-6636e67542f5,435069.2514,569470.384299999
30280,E01013330,e4434924-efd6-43f7-a241-b5a4ccdcc841,489328.4548,411418.479599999
30281,E01034766,e3a4c9f5-33c0-4331-b4f7-636ac99c03a4,625527.0292,311896.979699999
30282,E01033412,9e62aa98-f3fb-490a-b0af-19ec60304476,448721.6816,339268.1369
30283,E01035601,fd89ab14-0396-40fb-a198-773e0e52adc5,507750.4077,202548.0999
30284,E01026941,eec537e0-431d-4903-85bc-de158caa22dc,623143.6476,297707.6952
30285,E01012989,a2a4bbbb-699a-4b86-b7e7-1326563f039e,502462.6507,452240.394400001
30286,E01017525,37d758c6-7542-471e-a495-b4eee609f939,507216.6016,250030.7863
30287,E01012676,87a96849-60a8-42ff-b177-ff9ae1237ffe,332130.6283,436574.146500001
30288,E01019362,01e10d5e-a266-469e-b6c3-5cbb38f791d7,352498.3262,491430.594599999
30289,E01023574,b753dc32-f5b0-4fcd-8830-424bf498995e,526748.0895,200915.768300001
30290,E01012172,99337966-c3de-4a44-90a1-12fe03e4e764,455122.1243,518964.0507
30291,E01021863,c135bced-4669-476a-ac38-5981c49a59b8,544041.4412,207859.308
30292,E01025349,e09dd08a-a725-4bd7-beab-00e706354a71,375938.597,445708.212400001
30293,E01033130,b5efa24f-85f5-401d-be18-8201cd5784b3,616302.75,243733.3992
30294,E01019257,e84d412b-d658-4bab-a167-a25d151eb12f,300984.7662,508747.347200001
30295,E01021645,663831a1-cb9b-4e8e-81d0-34840e58d34b,597118.0118,220234.739
30296,E01033834,dbd06906-f00b-4561-91d4-e4398a8c140d,501047.0114,222666.625399999
30297,E01018273,67e6eb50-b26e-45f1-8635-9a434c2af4cc,547754.8594,262603.108200001
30298,E01025116,e8f87521-4555-4479-a067-328773fff69f,341896.4096,462875.27
30299,E01008835,e1c5e336-c52e-4889-9f73-f4f9842a4726,438912.2855,556107.6162
30300,E01026308,c9a59d56-f257-40d2-a346-a2670a723e12,490099.7192,334697.4427
30301,E01023516,932d40fc-ba22-41c5-b849-f1b6d42590d2,535139.8279,215321.2609
30302,E01027596,f5cffd96-78b9-4dbe-b468-fb988f90ed9f,453170.3685,470093.762399999
30303,E01017583,315281fe-b1db-4192-95bb-95d9b11ec654,503968.2922,222341.744000001
30304,E01012771,9d48600b-d120-437a-a0d2-182bd4b37c0f,505679.2133,428407.647600001
30305,E01023602,a4d6c8c0-5f18-4411-bc87-2e6062a35492,518613.3601,229938.739800001
30306,E01018268,3b0d3adf-0428-456d-a262-347a68c86a8e,539094.2054,243734.696
30307,E01016753,770be671-dd3d-4d5f-81f9-dae5f6fe0a1a,483318.8279,234976.499299999
30308,E01028387,8469dca2-fb26-4b83-9374-43fd413b7ac0,455545.8798,327134.922
30309,E01021535,29965d5b-01c4-4fc9-a311-c9c272fc9ba9,577085.651,200993.676899999
30310,E01027530,5d439775-e6db-4052-b145-cb20d0f95cbe,425144.8818,585155.631100001
